FINSKIJ_LAPPHUND,BREED.DOG,"Финский лаппхунд",2700
FINSKIJ_SHPIC,BREED.DOG,"Финский шпиц",2710
FLANDRSKIJ_BUVE,BREED.DOG,"Фландрский бувье",2720
FOKSTERER,BREED.DOG,Фокстерьер,2730
FRANCUZSKIJ_BULDOG,BREED.DOG,"Французский бульдог",2740
HANAANSKAJA_SOBAKA,BREED.DOG,"Ханаанская собака",2750
HARER,BREED.DOG,Харьер,2760
HOVAVART,BREED.DOG,Ховаварт,2770
HOKKAJDO,BREED.DOG,Хоккайдо,2780
HORVATSKAJA_OVCHARKA,BREED.DOG,"Хорватская овчарка",2790
CVERGSHNAUCER,BREED.DOG,Цвергшнауцер,2800
CHAU_CHAU,BREED.DOG,Чау-чау,2810
CHJORNYJ_TERER,BREED.DOG,"Чёрный терьер",2820
CHESAPIK_BJEJ_RETRIVER,BREED.DOG,"Чесапик бэй ретривер",2830
CHEHOSLOVACKAJA_VOLCHJA_SOBAKA,BREED.DOG,"Чехословацкая волчья собака",2840
CHESHSKAJA_PASTUSHJA_SOBAKA,BREED.DOG,"Чешская пастушья собака",2850
CHESHSKIJ_TERER,BREED.DOG,"Чешский терьер",2860
CHINUK,BREED.DOG,Чинук,2870
CHIRNEKO_DEL_JETNA,BREED.DOG,"Чирнеко дель Этна",2880
CHIHUAHUA,BREED.DOG,Чихуахуа,2890
SHAPENDUA,BREED.DOG,Шапендуа,2900
SHARPEJ,BREED.DOG,Шарпей,2910
SHARPLANINSKAJA_OVCHARKA,BREED.DOG,"Шарпланинская овчарка",2920
SHVEDSKIJ_LAPPHUND,BREED.DOG,"Шведский лаппхунд",2930
SHELKOVISTYJ_VINDHAUND,BREED.DOG,"Шелковистый виндхаунд",2940
SHELTI,BREED.DOG,Шелти,2950
SHI_TCU,BREED.DOG,Ши-тцу,2960
SHIPPERKE,BREED.DOG,Шипперке,2970
SHOTLANDSKIJ_SETTER,BREED.DOG,"Шотландский сеттер",2980
SHOTLANDSKIJ_TERER,BREED.DOG,"Шотландский терьер",2990
JENTLEBUHER_ZENNENHUND,BREED.DOG,"Энтлебухер зенненхунд",3000
JEPANOL_BRETON,BREED.DOG,"Эпаньол бретон",3010
JERDELTERER,BREED.DOG,Эрдельтерьер,3020
JESTONSKAJA_GONCHAJA,BREED.DOG,"Эстонская гончая",3030
JESHTRELSKAJA_OVCHARKA,BREED.DOG,"Эштрельская овчарка",3040
JUZHNORUSSKAJA_OVCHARKA,BREED.DOG,"Южнорусская овчарка",3050
JAKUTSKAJA_LAJKA,BREED.DOG,"Якутская лайка",3060
JAPONSKIJ_HIN,BREED.DOG,"Японский хин",3070
JAPONSKIJ_SHPIC,BREED.DOG,"Японский шпиц",3080
AVSTRALIJSKAJA_KOROTKOHVOSTAJA_PASTUSHJA_SOBAKA,BREED.DOG,Австралийская короткохвостая пастушья собака,3090
BARANOVICHI,CITY.BREST,Барановичи,10
BEREZA,CITY.BREST,Берёза,20
IVACEVICHI,CITY.BREST,Ивацевичи,30
KOBRIN,CITY.BREST,Кобрин,40
LYNINIEC,CITY.BREST,Лунинец,50
PINSK,CITY.BREST,Пинск,60
PRYZANY,CITY.BREST,Пружаны,70
BREST,CITY.BY,Брест,10
VITEBSK,CITY.BY,Витебск,20
GOMEL,CITY.BY,Гомель,30
GRODNO,CITY.BY,Гродно,40
MINSK,CITY.BY,Минск,50
MOGILEV,CITY.BY,Могилев,60
JLOBIN,CITY.GOMEL,Жлобин,10
KALINKOVICHI,CITY.GOMEL,Калинковичи,20
MOZYR,CITY.GOMEL,Мозырь,30
RECHICA,CITY.GOMEL,Речица,40
SVETLOGORSK,CITY.GOMEL,Светлогорск,50
VOLKOVYSK,CITY.GRODNO,Волковыск,10
LIDA,CITY.GRODNO,Лида,20
MOSTY,CITY.GRODNO,Мосты,30
NOVOGRYDOK,CITY.GRODNO,Новогрудок,40
OSHMYANY,CITY.GRODNO,Ошмяны,50
SLONIM,CITY.GRODNO,Слоним,60
SMORGON,CITY.GRODNO,Сморгонь,70
BORISOV,CITY.MINSK,Борисов,10
VILEJKA,CITY.MINSK,Вилейка,20
DZERJINSK,CITY.MINSK,Дзержинск,30
JODINO,CITY.MINSK,Жодино,40
ZASLAVL,CITY.MINSK,Заславль,50
MARJINA_GORKA,CITY.MINSK,"Марьина Горка",60
MOLODECHNO,CITY.MINSK,Молодечно,70
SLYCK,CITY.MINSK,Слуцк,80
SMOLEVICHI,CITY.MINSK,Смолевичи,90
SOLIGORSK,CITY.MINSK,Солигорск,100
STARYE_DOROGI,CITY.MINSK,"Старые Дороги",110
STOLBCY,CITY.MINSK,Столбцы,120
CHERVEN,CITY.MINSK,Червень,130
BOBRYISK,CITY.VITEBSK,Бобруйск,10
BYHOV,CITY.VITEBSK,Быхов,20
GLYBOKOE,CITY.VITEBSK,Глубокое,30
GORKI,CITY.VITEBSK,Горки,40
KLIMOVICHI,CITY.VITEBSK,Климовичи,50
KRICHEV,CITY.VITEBSK,Кричев,60
LEPEL,CITY.VITEBSK,Лепель,70
NOVOLYKOMOL,CITY.VITEBSK,Новолукомль,80
NOVOPOLOCK,CITY.VITEBSK,Новополоцк,90
ORSHA,CITY.VITEBSK,Орша,100
OSIPOVICHI,CITY.VITEBSK,Осиповичи,110
POLOCK,CITY.VITEBSK,Полоцк,120
POSTAVY,CITY.VITEBSK,Поставы,130
SHKLOV,CITY.VITEBSK,Шклов,140
HEALTH_CLINICS_AKUSHERSTVO,CLINICS_SERVICES,Акушерство и гинекология,10
HEALTH_CLINICS_VAKCINICIA,CLINICS_SERVICES,Вакцинация,20
HEALTH_CLINICS_VYZOV_VET_NA_DOM,CLINICS_SERVICES,"Вызов ветеринара на дом",30
HEALTH_CLINICS_DERMATOLOGIA,CLINICS_SERVICES,Дерматология,33
HEALTH_CLINICS_DIAGNOSTIKA,CLINICS_SERVICES,Диагностика,37
HEALTH_CLINICS_DIETOLOGIA,CLINICS_SERVICES,Диетология,40
HEALTH_CLINICS_CARDIOLOGIA,CLINICS_SERVICES,Кардиология,45
HEALTH_CLINICS_KASTRACIA,CLINICS_SERVICES,"Кастрация и стерилизация",50
HEALTH_CLINICS_LECHENIE_GRYZUNOV,CLINICS_SERVICES,"Лечение грызунов и экзотических животных",55
HEALTH_CLINICS_OFORMLENIE_PASPORTOV,CLINICS_SERVICES,"Оформление документов",60
HEALTH_CLINICS_OFTALMOLOGIA,CLINICS_SERVICES,Офтальмология,70
HEALTH_CLINICS_RENTGEN,CLINICS_SERVICES,Рентген,75
HEALTH_CLINICS_STOMATOLOGIA,CLINICS_SERVICES,Стоматология,90
HEALTH_CLINICS_TERAPIA,CLINICS_SERVICES,Терапия,100
HEALTH_CLINICS_UZI,CLINICS_SERVICES,УЗИ,110
HEALTH_CLINICS_HIRURGIA,CLINICS_SERVICES,Хирургия,120
HEALTH_CLINICS_CHIPIROVANIE,CLINICS_SERVICES,Чипирование,130
HEALTH_CLINICS_EVTANAZIA,CLINICS_SERVICES,Эвтаназия,140
HEALTH_CLINICS_SKORAYA_POMOSH,CLINICS_SERVICES,"Экстренная помощь",150
OTHER,COMPANY_CATEGORY,Другое,60
HEALTH,COMPANY_CATEGORY,Здоровье,10
OPT,COMPANY_CATEGORY,Опт,50
PETS,COMPANY_CATEGORY,Питомцы,40
GOODS,COMPANY_CATEGORY,Товары,20
SERVICES,COMPANY_CATEGORY,Услуги,30
GOODS_ZOO_SHOPS,COMPANY_SUBCATEGORY.GOODS,"Зоомагазины и интернет магазины",10
GOODS_KULINARIA,COMPANY_SUBCATEGORY.GOODS,Кулинария,20
GOODS_CLOTHING_SHOPS,COMPANY_SUBCATEGORY.GOODS,"Магазины одежды",30
GOODS_FURNITURE_AND_ACSESSUARY,COMPANY_SUBCATEGORY.GOODS,"Мебель и аксессуары",40
GOODS_OBORUDOVANIE_FITNESS,COMPANY_SUBCATEGORY.GOODS,"Оборудование для фитнеса. Амуниция",50
GOODS_PITANIE_DOBAVKI,COMPANY_SUBCATEGORY.GOODS,"Питание и добавки",60
GOODS_PROFESSIONAL_SREDSTVA,COMPANY_SUBCATEGORY.GOODS,"Профессиональные средства и инструменты",70
GOODS_RUCHNIE_TOVARY,COMPANY_SUBCATEGORY.GOODS,"Товары ручной работы",80
HEALTH_VET_PHARMACIES,COMPANY_SUBCATEGORY.HEALTH,Ветаптеки,10
HEALTH_CLINICS,COMPANY_SUBCATEGORY.HEALTH,Ветклиники,20
HEALTH_DRUGS,COMPANY_SUBCATEGORY.HEALTH,Ветпрепараты,30
HEALTH_STATIONS,COMPANY_SUBCATEGORY.HEALTH,Ветстанции,40
HEALTH_SPECIALISTS,COMPANY_SUBCATEGORY.HEALTH,Специалисты,50
HEALTH_EMERGENCY_HELP,COMPANY_SUBCATEGORY.HEALTH,"Экстренная помощь",60
OPT_VET_PREPARATY,COMPANY_SUBCATEGORY.OPT,"Ветпрепараты ОПТ",10
OPT_OTHER,COMPANY_SUBCATEGORY.OPT,Другое,20
OPT_KORMA,COMPANY_SUBCATEGORY.OPT,"Корма ОПТ",30
OPT_MEBEL,COMPANY_SUBCATEGORY.OPT,"Мебель ОПТ",40
OPT_OBORUDOVANIE_AMUNICIA,COMPANY_SUBCATEGORY.OPT,"Оборудование и амуниция ОПТ",50
OPT_SREDSTVA_PO_UHODY,COMPANY_SUBCATEGORY.OPT,"Средства по уходу ОПТ",60
OTHER_INTERNATIONAL_ORGANISATIONS,COMPANY_SUBCATEGORY.OTHER,"Международные организации",10
OTHER_TRAINING,COMPANY_SUBCATEGORY.OTHER,"Обучение профессии",20
OTHER_WORK,COMPANY_SUBCATEGORY.OTHER,Поиск/предложение работы,30
OTHER_GLOSSARY,COMPANY_SUBCATEGORY.OTHER,"Словарь терминов",40
PETS_CLUBS_OTHER,COMPANY_SUBCATEGORY.PETS,"Клубы другие животные",30
PETS_CLUBS_CATS,COMPANY_SUBCATEGORY.PETS,"Клубы кошки",20
PETS_CLUBS_DOGS,COMPANY_SUBCATEGORY.PETS,"Клубы собаки",10
PETS_RODENT_NURSERIES,COMPANY_SUBCATEGORY.PETS,"Питомники и заводчики грызунов",40
PETS_CAT_NURSERIES,COMPANY_SUBCATEGORY.PETS,"Питомники и заводчики кошек",50
PETS_HORSE_NURSERIES,COMPANY_SUBCATEGORY.PETS,"Питомники и заводчики лошадей",60
PETS_DOG_NURSERIES,COMPANY_SUBCATEGORY.PETS,"Питомники и заводчики собак",70
PETS_COMMUNITIES,COMPANY_SUBCATEGORY.PETS,Сообщества,80
SERVICES_PETS_FRIENDLY_INSTITUTIONS,COMPANY_SUBCATEGORY.SERVICES,"Dog-Friendly заведения",10
SERVICES_ZOO_STUDIO,COMPANY_SUBCATEGORY.SERVICES,Ателье,20
SERVICES_WALKING,COMPANY_SUBCATEGORY.SERVICES,Выгул,30
SERVICES_GROOMING,COMPANY_SUBCATEGORY.SERVICES,Груминг,40
SERVICES_TRAINING,COMPANY_SUBCATEGORY.SERVICES,Дрессировка,50
SERVICES_ZOO_HOTELS,COMPANY_SUBCATEGORY.SERVICES,Зоогостиницы,60
SERVICES_ZOO_TAXI,COMPANY_SUBCATEGORY.SERVICES,Зоотакси,70
SERVICES_SPORTIVNAUA_DRESSIROVKA,COMPANY_SUBCATEGORY.SERVICES,"Спортивная дрессировка",90
SERVICES_FITNESS,COMPANY_SUBCATEGORY.SERVICES,"Фитнес для животных",100
SERVICES_PHOTOSTUDII,COMPANY_SUBCATEGORY.SERVICES,Фотостудии,110
SERVICES_ZOO_PHOTOGRAPHY,COMPANY_SUBCATEGORY.SERVICES,Фотосъёмка,120
SERVICES_HANDLING,COMPANY_SUBCATEGORY.SERVICES,Хэндлинг,130
SERVICES_RITUALNIE_USLUGI,COMPANY_SUBCATEGORY.SERVICES,"Ритуальные услуги",140
BY,COUNTRY,Беларусь,10
KZ,COUNTRY,Казахстан,20
RU,COUNTRY,Россия,30
UKR,COUNTRY,Украина,40
MONDAY,DAY_OF_WEEK,Понедельник,0
TUESDAY,DAY_OF_WEEK,Вторник,1
WEDNESDAY,DAY_OF_WEEK,Среда,2
THURSDAY,DAY_OF_WEEK,Четверг,3
FRIDAY,DAY_OF_WEEK,Пятница,4
SATURDAY,DAY_OF_WEEK,Суббота,5
SUNDAY,DAY_OF_WEEK,Воскресенье,6
LABORATORNAYA_DIAGNOSTIKA,DIAGNOSTIKA,"Диагностика",10
UZI,DIAGNOSTIKA,Узи,20
HEALTH_DRUGS_ANTIBAKTERIALNIE,DRUGS_TYPE,Антибактериальные,10
HEALTH_DRUGS_ANTIPARAZITARNIE,DRUGS_TYPE,Антипаразитарные,20
HEALTH_DRUGS_VITAMINNO_MINERALNIE,DRUGS_TYPE,Витаминно-минеральные,30
HEALTH_DRUGS_GINEKOLOGICHESKIE,DRUGS_TYPE,Гинекологические,40
HEALTH_DRUGS_DEZINFEKCIONNYE,DRUGS_TYPE,Дезинфекционные,50
HEALTH_DRUGS_OTHERS,DRUGS_TYPE,Другие,60
HEALTH_DRUGS_OBEZBALIVAUCHIE,DRUGS_TYPE,Обезбаливающие,70
JOB_VAKANIYA,JOB_TYPE,Вакансия,10
JOB_RESUME,JOB_TYPE,Резюме,20
OWNER_ZAVODCHIK,PETS_OWNER_TYPE,Заводчик,10
OWNER_PITOMNIK,PETS_OWNER_TYPE,Питомник,20
SPEC_VETERIANAR,SPECIALIST_DIRECTION,Ветеринар,10
SPEC_DERMATOLOG,SPECIALIST_DIRECTION,Дерматолог,20
SPEC_DIETOLOG,SPECIALIST_DIRECTION,Диетологи,30
SPEC_OTHER,SPECIALIST_DIRECTION,Другие,40
SPEC_ZOOPSIHOLOG,SPECIALIST_DIRECTION,Зоопсихолог,50
SPEC_OKULIST,SPECIALIST_DIRECTION,Окулист,60
SPEC_ONKOLOG,SPECIALIST_DIRECTION,Онколог,70
SPEC_ORNITOLOG,SPECIALIST_DIRECTION,Орнитолог,80
SPEC_ORTOPED,SPECIALIST_DIRECTION,Ортопед,90
SPEC_STOMATOLOG,SPECIALIST_DIRECTION,Стоматолог,100
ACTIVE,STATUS,Активное,10
BLOCKED,STATUS,Заблокировано,20
NEW,STATUS,Новое,30
AVTOZAVODSKAYA,SUBWAY.MINSK,Автозаводская,10
AKADEMIA_NAYK,SUBWAY.MINSK,"Академия наук",20
BORISOVSKI_TRAKT,SUBWAY.MINSK,"Борисовский тракт",30
VOSTOK,SUBWAY.MINSK,Восток,40
GRYSHAUKA,SUBWAY.MINSK,Грушевка,50
INSTITUT_KULTURY,SUBWAY.MINSK,"Институт культуры",60
KAMENNAYA_GORKA,SUBWAY.MINSK,"Каменная горка",70
KUNCEVSHINA,SUBWAY.MINSK,Кунцевщина,80
MALINOVKA,SUBWAY.MINSK,Малиновка,90
MIHALOVO,SUBWAY.MINSK,Михалово,100
MOGILEVSKAYA,SUBWAY.MINSK,Могилевская,110
MOLODEZNAYA,SUBWAY.MINSK,Молодежная,120
MOSKOVSKAYA,SUBWAY.MINSK,Московская,130
NEMIGA,SUBWAY.MINSK,Немига,140
OKTABRSKAYA,SUBWAY.MINSK,Октябрьская,150
PARK_CHALUSKINCAU,SUBWAY.MINSK,"Парк челюскинцев",160
PARTIZANSKAYA,SUBWAY.MINSK,Партизанская,170
PERVOMAYSKAYA,SUBWAY.MINSK,Первомайская,180
PETROVSHINA,SUBWAY.MINSK,Петровщина,190
PLOSHAD_LENINA,SUBWAY.MINSK,"Площадь Ленина",200
PLOSHAD_POBEDY,SUBWAY.MINSK,"Площадь победы",210
PLOSHAD_YAKUBA_COLASA,SUBWAY.MINSK,"Площадь якуба коласа",220
PUSHKINSKAYA,SUBWAY.MINSK,Пушкинская,230
SPORTIVNAYA,SUBWAY.MINSK,Спортивная,240
TRAKTORNY_ZAVOD,SUBWAY.MINSK,"Тракторный завод",250
URUCCA,SUBWAY.MINSK,Уручье,260
FRUNZENSKAYA,SUBWAY.MINSK,Фрунзенская,270
TORG_INTERNET,TORG_TYPE,Интернет-магазин,10
TORG_STACIONARNY,TORG_TYPE,Стационарный,20
INTERNET_MAGAZIN,ZOOSHOP_TYPE,Интернет-магазин,10
OPTOVO_ROZNICHNIY_MAGAZIN,ZOOSHOP_TYPE,"Оптово-розничный магазин",20
ROZNICHNIY_MAGAZIN,ZOOSHOP_TYPE,"Розничный магазин",30
